Age,Team,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Season,3P,3PA,3P%,2P,2PA,2P%,eFG%,target
21.0,MIN,SG,42.0,0.0,18.1,3.4,8.0,0.424,1.1,1.3,0.5,1.8,2.3,1.5,0.5,0.3,0.7,1.7,9.0,2021,1.2,3.6,0.333,2.2,4.4,0.497,0.499,1
23.0,LAC,C,72.0,33.0,22.3,3.6,5.5,0.652,1.9,2.4,2.6,4.6,7.2,1.3,0.3,0.9,1.1,2.6,9.0,2021,0.0,0.1,0.25,3.6,5.4,0.656,0.654,1
30.0,2TM,C,41.0,11.0,17.4,3.2,7.4,0.426,1.4,2.0,1.3,5.1,6.4,1.9,0.8,0.6,1.6,2.6,8.9,2021,1.1,3.3,0.348,2.0,4.1,0.488,0.503,0
24.0,BRK,PG,65.0,37.0,22.3,3.6,6.5,0.556,1.3,1.8,1.7,3.7,5.4,1.6,0.9,0.4,0.8,2.2,8.8,2021,0.3,0.9,0.288,3.4,5.6,0.599,0.576,0
29.0,ORL,SG,31.0,25.0,25.8,3.4,8.7,0.389,1.6,2.6,1.3,3.2,4.5,4.2,0.8,0.5,2.2,2.6,8.8,2021,0.5,2.0,0.246,2.9,6.7,0.431,0.417,0
27.0,HOU,SF,36.0,23.0,25.9,3.1,7.6,0.404,1.1,1.8,0.5,3.2,3.7,1.9,0.6,0.4,1.0,1.9,8.8,2021,1.5,4.3,0.346,1.6,3.2,0.483,0.504,0
20.0,LAC,SG,4.0,1.0,21.0,3.5,9.0,0.389,1.3,1.3,0.5,3.0,3.5,0.3,1.0,0.0,1.8,1.3,8.8,2021,0.5,2.3,0.222,3.0,6.8,0.444,0.417,1
34.0,2TM,PG,30.0,17.0,22.4,3.2,6.6,0.482,1.3,1.7,0.5,1.5,2.0,2.4,0.8,0.2,1.0,1.0,8.7,2021,1.0,2.7,0.388,2.1,3.9,0.547,0.561,1
23.0,2TM,SG,61.0,4.0,17.6,3.2,7.5,0.428,0.7,0.9,0.3,2.2,2.5,1.4,0.7,0.2,1.0,1.6,8.7,2021,1.6,4.4,0.367,1.6,3.1,0.513,0.535,1
28.0,WAS,PG,64.0,22.0,21.9,3.3,7.0,0.468,1.2,1.3,0.4,2.0,2.4,2.3,1.1,0.1,0.8,1.7,8.7,2021,1.0,2.6,0.39,2.3,4.4,0.512,0.539,1
22.0,OKC,PF,61.0,34.0,23.4,3.4,7.0,0.483,1.4,1.9,1.5,4.1,5.6,1.8,0.9,0.6,1.9,2.7,8.7,2021,0.5,1.8,0.294,2.9,5.2,0.547,0.52,0
26.0,PHO,C,50.0,4.0,17.4,3.1,6.8,0.447,1.7,2.0,0.9,2.9,3.8,1.3,0.6,0.1,1.1,1.9,8.7,2021,0.9,2.7,0.348,2.1,4.1,0.512,0.516,1
21.0,OKC,C,43.0,32.0,21.4,3.4,6.2,0.545,1.8,2.9,3.6,5.3,8.9,0.2,0.7,1.1,1.0,2.2,8.6,2021,0.0,0.0,0.0,3.4,6.2,0.545,0.545,0
28.0,IND,PG,69.0,3.0,26.0,4.0,7.1,0.559,0.5,0.7,0.8,2.9,3.7,6.6,1.9,0.3,2.0,1.6,8.6,2021,0.2,0.7,0.313,3.8,6.4,0.586,0.574,0
25.0,SAS,C,69.0,51.0,26.7,3.8,6.2,0.616,0.9,1.8,3.2,4.8,7.9,1.9,0.7,1.8,1.2,2.5,8.6,2021,0.0,0.0,0.0,3.8,6.2,0.616,0.616,0
30.0,MIN,PG,68.0,51.0,26.1,2.8,7.3,0.388,1.9,2.2,0.4,2.9,3.3,6.4,1.4,0.1,1.6,2.0,8.6,2021,1.0,3.1,0.308,1.9,4.2,0.447,0.454,1
23.0,2TM,SF,66.0,14.0,20.1,3.2,7.7,0.411,0.6,0.8,0.4,2.1,2.5,1.7,0.8,0.2,1.3,1.0,8.5,2021,1.6,4.8,0.334,1.6,2.9,0.536,0.515,0
30.0,POR,PF,70.0,70.0,32.0,2.9,7.3,0.401,0.7,0.9,0.9,5.8,6.7,1.7,1.4,1.2,0.9,2.8,8.5,2021,1.9,5.1,0.379,1.0,2.2,0.451,0.533,1
25.0,OKC,PF,10.0,0.0,21.2,3.2,6.7,0.478,1.8,2.2,1.6,2.4,4.0,2.4,0.8,0.0,0.6,0.9,8.4,2021,0.2,1.5,0.133,3.0,5.2,0.577,0.493,1
30.0,ORL,SF,41.0,37.0,24.0,2.8,5.9,0.473,1.7,2.1,1.0,3.0,4.0,1.5,0.8,0.2,0.9,2.0,8.4,2021,1.1,2.5,0.433,1.7,3.4,0.504,0.566,1
26.0,PHO,PG,60.0,1.0,18.0,3.2,6.6,0.484,0.8,0.9,0.3,2.1,2.4,3.6,0.6,0.3,1.0,1.6,8.4,2021,1.2,2.8,0.44,2.0,3.8,0.515,0.576,1
24.0,LAC,SG,63.0,17.0,19.6,3.1,6.6,0.476,0.4,0.5,0.2,2.3,2.6,1.7,0.4,0.1,0.8,1.4,8.3,2021,1.6,3.6,0.446,1.5,3.0,0.511,0.597,1
22.0,NYK,C,31.0,29.0,27.5,3.7,5.7,0.653,0.8,1.7,3.6,4.5,8.1,0.5,1.1,1.5,0.8,2.8,8.3,2021,0.0,0.0,0.0,3.7,5.7,0.653,0.653,0
29.0,2TM,PG,63.0,13.0,23.0,3.2,6.8,0.469,1.1,1.4,0.6,2.0,2.5,3.4,1.0,0.3,1.3,2.2,8.2,2021,0.7,2.1,0.341,2.5,4.7,0.527,0.522,1
25.0,HOU,SG,51.0,14.0,24.1,2.9,6.6,0.448,0.5,0.6,0.7,3.6,4.4,1.4,0.7,0.2,0.8,1.9,8.2,2021,1.8,4.2,0.423,1.2,2.4,0.492,0.584,1
19.0,OKC,PF,45.0,28.0,24.2,3.1,9.1,0.341,0.7,0.9,0.7,4.0,4.7,2.2,0.4,0.9,2.2,1.3,8.2,2021,1.3,4.6,0.28,1.8,4.5,0.403,0.412,0
32.0,LAC,SF,67.0,38.0,27.4,2.9,6.1,0.464,0.7,0.9,0.7,4.0,4.7,2.2,1.0,0.6,0.8,1.5,8.1,2021,1.6,4.1,0.404,1.2,2.1,0.579,0.597,1
30.0,DEN,PF,58.0,5.0,19.3,3.0,6.4,0.463,0.8,1.0,1.5,3.3,4.8,0.9,0.4,0.4,0.9,2.5,8.1,2021,1.4,3.4,0.399,1.6,3.0,0.534,0.568,1
31.0,SAC,C,36.0,4.0,15.2,3.5,6.2,0.563,1.1,2.2,1.7,4.3,6.0,0.6,0.3,1.3,1.1,2.0,8.1,2021,0.0,0.0,0.0,3.5,6.2,0.565,0.563,0
22.0,ORL,C,46.0,5.0,15.8,3.1,6.5,0.472,1.0,1.4,1.7,4.1,5.8,0.8,0.3,1.3,0.8,1.9,8.0,2021,0.8,2.6,0.322,2.3,4.0,0.568,0.535,0
20.0,PHI,SG,61.0,8.0,15.3,3.2,7.0,0.462,1.0,1.1,0.2,1.5,1.7,2.0,0.4,0.2,0.7,1.3,8.0,2021,0.5,1.7,0.301,2.7,5.3,0.512,0.498,1
26.0,OKC,PF,66.0,13.0,21.6,3.3,6.2,0.533,0.5,1.0,1.3,2.9,4.1,2.3,0.8,0.3,1.2,2.2,8.0,2021,0.8,1.8,0.444,2.5,4.5,0.568,0.596,0
23.0,BOS,C,52.0,13.0,18.9,3.6,5.0,0.721,0.9,1.4,2.6,4.3,6.9,1.8,0.8,1.8,1.0,2.0,8.0,2021,0.0,0.0,0.0,3.6,4.9,0.727,0.721,0
28.0,2TM,SG,36.0,7.0,23.5,2.9,6.8,0.424,0.6,0.9,0.2,2.1,2.3,2.3,0.8,0.1,1.0,1.8,7.9,2021,1.5,4.1,0.369,1.4,2.7,0.51,0.537,0
19.0,DET,C,68.0,14.0,21.4,3.3,6.0,0.553,0.9,1.4,2.3,4.3,6.7,0.9,0.6,1.3,1.0,2.7,7.9,2021,0.3,0.9,0.333,3.0,5.1,0.592,0.578,0
26.0,NOP,C,47.0,12.0,18.0,3.2,5.7,0.563,1.3,2.0,2.5,4.6,7.1,1.1,0.5,0.5,0.7,1.4,7.8,2021,0.0,0.2,0.1,3.2,5.5,0.581,0.565,0
22.0,ORL,PF,45.0,19.0,25.2,3.0,7.2,0.417,0.7,0.9,0.9,3.1,4.0,2.2,1.1,0.5,0.8,1.1,7.8,2021,1.1,3.1,0.348,1.9,4.1,0.47,0.492,0
21.0,POR,SG,64.0,0.0,17.3,2.6,6.3,0.419,0.7,0.9,0.2,2.0,2.2,1.4,0.3,0.1,0.7,1.5,7.8,2021,1.9,4.4,0.426,0.8,1.9,0.403,0.569,1
33.0,2TM,PG,57.0,12.0,19.8,2.4,6.0,0.394,1.5,1.6,0.4,1.3,1.6,3.3,0.5,0.0,1.1,1.0,7.7,2021,1.5,3.8,0.382,0.9,2.2,0.413,0.515,1
27.0,2TM,SG,53.0,5.0,17.1,2.5,6.9,0.37,0.7,1.0,0.3,1.6,1.9,0.7,0.4,0.2,0.8,1.7,7.7,2021,1.8,5.3,0.346,0.7,1.6,0.447,0.503,0
24.0,DEN,SG,50.0,6.0,21.8,3.0,7.1,0.417,0.8,1.3,0.7,2.9,3.6,1.8,0.6,0.4,0.9,1.7,7.7,2021,0.9,3.0,0.315,2.0,4.1,0.49,0.483,0
30.0,BRK,PG,13.0,1.0,18.2,2.6,7.1,0.37,1.6,2.1,0.2,2.2,2.5,4.2,0.5,0.1,1.5,0.8,7.7,2021,0.8,2.4,0.355,1.8,4.7,0.377,0.429,1
23.0,NOP,SF,32.0,10.0,21.9,2.6,6.5,0.392,1.7,2.3,0.5,4.2,4.6,2.8,0.8,0.3,1.2,1.8,7.7,2021,0.9,2.6,0.349,1.7,3.9,0.421,0.462,0
23.0,BOS,SG,66.0,4.0,19.2,2.8,6.3,0.44,0.6,0.7,0.5,1.9,2.4,1.8,0.6,0.1,0.8,1.6,7.7,2021,1.5,3.8,0.411,1.2,2.6,0.482,0.562,1
29.0,CHI,SG,58.0,18.0,22.5,2.9,5.7,0.514,1.2,1.4,0.5,1.9,2.4,4.7,0.7,0.2,1.7,1.5,7.7,2021,0.7,2.0,0.356,2.2,3.6,0.602,0.578,1
31.0,NOP,PG,3.0,0.0,16.0,3.0,9.0,0.333,0.7,0.7,0.3,1.0,1.3,1.7,0.3,0.0,2.0,1.0,7.7,2021,1.0,4.0,0.25,2.0,5.0,0.4,0.389,1
27.0,NOP,C,58.0,58.0,27.7,3.3,5.3,0.614,1.0,2.3,3.7,5.2,8.9,1.9,0.9,0.7,1.3,1.9,7.6,2021,0.0,0.1,0.0,3.3,5.3,0.62,0.614,0
34.0,CHI,SG,56.0,25.0,27.3,2.8,6.8,0.415,0.7,0.9,0.5,2.3,2.9,2.2,0.8,0.5,1.0,2.3,7.6,2021,1.2,3.6,0.335,1.6,3.2,0.503,0.503,1
29.0,BOS,C,54.0,43.0,23.8,3.1,6.0,0.518,1.3,2.2,3.1,5.0,8.1,1.2,0.4,0.6,1.1,2.2,7.6,2021,0.0,0.1,0.0,3.1,6.0,0.523,0.518,0
32.0,LAC,PG,37.0,34.0,22.5,2.5,5.9,0.423,1.0,1.2,0.8,2.4,3.2,2.1,0.8,0.8,0.9,2.9,7.5,2021,1.5,3.8,0.397,1.0,2.1,0.468,0.55,1
24.0,TOR,PF,2.0,0.0,19.0,2.5,7.0,0.357,1.5,2.0,1.5,4.5,6.0,2.5,0.0,0.0,0.0,3.5,7.5,2021,1.0,4.5,0.222,1.5,2.5,0.6,0.429,0
22.0,TOR,PG,47.0,14.0,19.7,2.7,7.2,0.374,1.0,1.2,0.2,2.3,2.5,2.9,0.8,0.1,0.9,1.4,7.5,2021,1.1,3.6,0.321,1.6,3.7,0.424,0.453,1
20.0,NOP,C,60.0,3.0,16.1,2.9,4.7,0.625,1.6,2.0,1.5,2.8,4.3,0.6,0.4,0.6,0.7,1.7,7.5,2021,0.1,0.2,0.429,2.8,4.4,0.635,0.636,0
32.0,BRK,C,57.0,43.0,21.9,3.3,4.4,0.763,0.8,1.6,2.1,5.4,7.5,1.6,0.3,1.1,1.5,2.0,7.5,2021,0.0,0.0,0.0,3.3,4.4,0.766,0.763,0
25.0,IND,SG,53.0,24.0,16.2,2.8,5.3,0.525,1.3,1.6,0.3,1.4,1.8,0.9,0.6,0.2,1.0,1.7,7.5,2021,0.7,1.7,0.398,2.1,3.7,0.582,0.587,1
36.0,2TM,SG,44.0,0.0,16.4,2.4,6.1,0.397,1.1,1.2,0.1,1.4,1.5,1.2,0.3,0.1,0.8,1.1,7.4,2021,1.5,4.0,0.371,0.9,2.0,0.449,0.521,1
22.0,TOR,SG,13.0,2.0,13.2,2.8,5.5,0.5,0.5,0.7,0.2,1.2,1.4,1.3,0.6,0.0,1.1,1.2,7.4,2021,1.3,2.8,0.472,1.5,2.8,0.528,0.618,1
23.0,CHO,SF,47.0,18.0,19.2,2.8,6.0,0.468,1.0,1.4,1.0,2.6,3.6,1.1,0.6,0.4,1.0,2.0,7.4,2021,0.7,2.2,0.333,2.1,3.8,0.547,0.53,0
33.0,2TM,C,46.0,2.0,14.7,3.1,6.1,0.511,1.0,1.5,1.7,3.5,5.2,0.8,0.4,1.2,1.3,2.6,7.3,2021,0.1,0.5,0.208,3.0,5.6,0.539,0.52,0
21.0,SAC,SF,6.0,1.0,14.2,2.8,5.7,0.5,1.0,1.0,0.8,2.2,3.0,1.5,1.2,0.5,0.7,1.5,7.3,2021,0.7,1.8,0.364,2.2,3.8,0.565,0.559,1
28.0,2TM,C,67.0,22.0,22.8,2.8,5.7,0.497,1.4,1.9,2.6,3.2,5.8,1.3,0.7,0.7,0.7,1.7,7.2,2021,0.2,0.8,0.25,2.6,4.9,0.537,0.514,0
33.0,2TM,PF,51.0,12.0,20.5,2.9,6.4,0.446,0.9,1.5,0.6,2.8,3.5,1.9,0.8,0.8,1.1,2.4,7.2,2021,0.6,2.4,0.258,2.3,4.1,0.556,0.494,0
25.0,2TM,SF,34.0,3.0,17.0,2.6,6.5,0.403,0.9,1.1,0.5,1.8,2.3,1.5,0.4,0.1,0.9,0.9,7.2,2021,1.1,3.4,0.308,1.6,3.1,0.51,0.484,1
31.0,GSW,SF,67.0,18.0,19.9,2.6,5.9,0.449,0.8,1.2,0.4,3.0,3.4,1.6,1.0,0.5,1.2,2.4,7.2,2021,1.1,2.7,0.408,1.5,3.1,0.486,0.545,0
25.0,MIN,PF,52.0,6.0,17.3,2.5,5.8,0.435,1.2,1.9,0.9,3.1,3.9,0.7,0.4,0.1,0.5,1.0,7.2,2021,1.1,3.2,0.327,1.4,2.5,0.573,0.527,0
24.0,IND,PG,66.0,8.0,17.8,2.6,6.6,0.39,1.0,1.3,0.2,1.1,1.3,1.9,0.7,0.2,1.0,1.4,7.2,2021,1.0,2.8,0.368,1.6,3.8,0.406,0.467,1
23.0,2TM,C,42.0,8.0,16.3,3.1,4.7,0.665,0.9,1.3,2.0,3.7,5.7,0.9,0.4,0.7,0.8,1.5,7.1,2021,0.0,0.1,0.0,3.1,4.6,0.675,0.665,0
31.0,MIA,C,16.0,0.0,13.1,2.9,4.1,0.708,1.3,1.7,1.8,3.6,5.4,0.8,0.6,0.4,0.8,2.3,7.1,2021,0.1,0.3,0.2,2.8,3.8,0.75,0.715,0
29.0,DAL,PF,50.0,40.0,26.8,2.3,5.5,0.422,0.7,0.7,0.9,4.3,5.2,1.4,0.5,0.7,0.6,2.1,7.1,2021,1.7,4.2,0.41,0.6,1.3,0.46,0.58,1
22.0,3TM,SF,13.0,0.0,19.2,2.7,6.4,0.422,0.8,1.1,0.8,2.6,3.5,1.3,0.3,0.2,0.9,1.7,7.0,2021,0.8,2.2,0.393,1.8,4.2,0.436,0.488,0
22.0,2TM,C,54.0,11.0,14.6,2.9,4.2,0.684,1.3,2.0,1.7,2.5,4.3,0.5,0.5,1.4,0.8,1.8,7.0,2021,0.0,0.0,0.0,2.9,4.2,0.684,0.684,0
30.0,GSW,PF,63.0,63.0,31.5,2.7,6.0,0.447,1.1,1.4,0.9,6.2,7.1,8.9,1.7,0.8,3.0,3.1,7.0,2021,0.5,2.0,0.27,2.2,4.0,0.535,0.492,1
35.0,PHI,C,69.0,6.0,17.3,2.6,4.4,0.587,1.8,3.0,2.8,5.7,8.4,0.9,0.4,0.9,1.6,2.9,7.0,2021,0.1,0.3,0.25,2.5,4.1,0.611,0.596,0
24.0,LAC,SG,67.0,10.0,18.9,2.7,5.2,0.509,1.2,1.4,0.8,2.8,3.6,1.6,0.4,0.2,0.6,1.9,7.0,2021,0.6,1.4,0.418,2.1,3.9,0.541,0.563,1
27.0,UTA,SF,71.0,71.0,31.6,2.5,5.5,0.444,0.5,0.6,1.2,5.6,6.8,2.5,0.8,0.5,1.2,2.6,7.0,2021,1.5,3.9,0.385,1.0,1.6,0.586,0.58,1
19.0,2TM,SG,51.0,1.0,17.4,2.7,6.1,0.435,1.1,1.6,0.6,2.9,3.5,1.7,0.4,0.2,1.0,1.2,6.9,2021,0.5,1.7,0.31,2.1,4.4,0.482,0.478,0
23.0,3TM,C,45.0,24.0,16.0,2.3,5.1,0.454,1.6,1.9,0.6,2.6,3.2,1.1,0.6,0.4,1.0,2.4,6.9,2021,0.7,2.0,0.341,1.6,3.1,0.529,0.522,1
27.0,UTA,PF,72.0,10.0,16.0,2.5,5.6,0.437,0.3,0.3,0.4,2.1,2.4,0.8,0.3,0.1,0.7,1.6,6.9,2021,1.7,4.1,0.425,0.7,1.6,0.469,0.59,1
31.0,2TM,C,38.0,1.0,14.5,2.2,4.3,0.521,1.5,1.8,1.1,2.6,3.7,1.3,0.7,0.4,0.8,1.5,6.8,2021,0.8,1.8,0.429,1.4,2.4,0.591,0.613,1
28.0,MIL,SG,69.0,4.0,22.8,2.4,5.6,0.434,0.4,0.6,0.9,3.9,4.8,1.2,0.7,0.3,0.5,1.4,6.8,2021,1.5,3.9,0.371,1.0,1.7,0.583,0.565,0
19.0,DET,PG,26.0,18.0,25.8,2.7,7.7,0.353,0.5,0.7,0.2,2.4,2.7,5.3,1.0,0.4,3.2,2.2,6.8,2021,0.8,2.8,0.278,2.0,5.0,0.395,0.403,1
23.0,POR,SF,58.0,43.0,22.7,2.5,5.2,0.484,1.0,1.6,1.3,2.2,3.5,0.8,0.6,0.9,0.6,2.2,6.8,2021,0.7,2.3,0.316,1.8,2.9,0.619,0.554,0
20.0,MIN,PF,63.0,27.0,24.0,2.6,5.8,0.447,0.4,0.7,0.8,2.9,3.7,1.1,0.6,1.0,0.7,2.7,6.8,2021,1.1,3.1,0.364,1.5,2.7,0.544,0.545,0
24.0,MEM,SF,26.0,1.0,19.5,2.8,8.1,0.352,0.8,1.3,0.7,3.8,4.5,1.9,0.6,0.5,1.4,1.8,6.8,2021,0.4,2.1,0.185,2.5,6.0,0.41,0.376,0
23.0,2TM,PG,23.0,9.0,18.3,2.5,6.3,0.4,0.8,1.1,0.5,1.9,2.4,3.3,1.0,0.6,1.1,1.6,6.7,2021,0.8,2.5,0.328,1.7,3.8,0.448,0.466,0
32.0,2TM,PG,55.0,7.0,17.3,2.2,5.2,0.433,1.6,1.9,0.3,1.3,1.6,2.4,0.6,0.2,1.2,1.0,6.7,2021,0.7,1.5,0.439,1.6,3.7,0.431,0.496,1
27.0,BRK,SG,3.0,3.0,21.3,2.0,5.3,0.375,2.0,2.0,0.0,4.3,4.3,3.0,0.7,0.3,1.7,1.3,6.7,2021,0.7,2.3,0.286,1.3,3.0,0.444,0.438,1
26.0,CLE,SG,46.0,7.0,19.7,2.6,6.4,0.406,0.5,0.8,0.1,1.9,2.0,2.0,0.3,0.1,0.9,0.9,6.7,2021,1.0,3.5,0.289,1.6,2.9,0.545,0.485,0
31.0,LAL,PF,61.0,27.0,19.7,2.5,6.2,0.405,0.6,0.8,0.8,3.6,4.4,1.2,0.4,0.3,0.9,1.7,6.7,2021,1.1,3.4,0.311,1.4,2.8,0.521,0.491,0
27.0,PHO,SF,24.0,0.0,14.8,2.4,4.8,0.491,1.2,1.5,0.3,2.3,2.6,0.8,0.4,0.4,0.8,1.4,6.7,2021,0.8,1.8,0.419,1.6,3.0,0.534,0.569,0
32.0,WAS,PG,44.0,1.0,21.0,2.9,6.8,0.434,0.4,0.8,0.5,2.9,3.4,3.9,0.7,0.3,0.9,1.4,6.7,2021,0.4,1.1,0.367,2.5,5.6,0.448,0.465,0
27.0,2TM,C,64.0,42.0,15.3,2.7,4.3,0.615,1.1,1.8,1.2,2.8,4.1,0.8,0.3,1.0,0.9,2.0,6.6,2021,0.1,0.4,0.32,2.5,4.0,0.644,0.629,0
28.0,DAL,PG,62.0,1.0,14.7,2.4,5.7,0.428,0.8,0.9,0.2,0.7,0.9,1.3,0.6,0.1,0.5,1.0,6.6,2021,0.9,2.6,0.354,1.5,3.0,0.492,0.51,1
21.0,BRK,C,32.0,1.0,18.6,2.8,4.5,0.621,1.0,2.0,1.3,3.8,5.2,0.9,0.7,1.3,0.6,2.1,6.6,2021,0.0,0.2,0.2,2.8,4.4,0.636,0.624,0
27.0,PHO,C,47.0,13.0,15.2,2.6,5.5,0.471,0.8,1.3,0.8,3.2,4.0,1.7,0.3,0.4,0.5,1.5,6.6,2021,0.7,1.8,0.365,1.9,3.7,0.523,0.531,0
22.0,MEM,PF,59.0,12.0,18.4,2.8,5.1,0.559,0.6,0.9,1.3,3.1,4.3,1.3,0.7,0.6,0.8,2.0,6.6,2021,0.4,1.1,0.338,2.5,4.0,0.62,0.595,0
32.0,2TM,PF,37.0,3.0,16.1,2.4,5.3,0.454,1.0,1.4,0.8,2.6,3.4,1.9,0.4,0.1,0.9,1.8,6.5,2021,0.7,2.3,0.318,1.7,3.0,0.559,0.523,0
23.0,GSW,PF,2.0,0.0,13.5,2.5,7.0,0.357,1.0,2.0,1.5,5.0,6.5,1.0,0.0,1.0,1.0,1.5,6.5,2021,0.5,2.5,0.2,2.0,4.5,0.444,0.393,0
28.0,GSW,SG,57.0,1.0,18.9,2.2,4.8,0.467,0.7,0.8,0.4,2.8,3.2,1.3,0.7,0.1,0.5,1.6,6.5,2021,1.4,3.4,0.397,0.9,1.4,0.638,0.608,1
27.0,ORL,PG,41.0,5.0,20.4,2.2,5.8,0.388,0.9,1.2,0.2,1.8,2.0,1.8,0.5,0.1,1.1,1.6,6.5,2021,1.1,3.2,0.338,1.2,2.6,0.449,0.481,1
27.0,CHI,SG,62.0,3.0,16.7,2.5,6.7,0.373,0.3,0.3,0.4,2.8,3.2,1.7,0.5,0.1,0.7,1.1,6.5,2021,1.3,3.9,0.331,1.2,2.8,0.431,0.469,1
30.0,2TM,SG,27.0,6.0,22.3,2.4,6.3,0.374,0.4,0.6,0.3,1.8,2.1,1.7,0.8,0.1,1.0,2.0,6.4,2021,1.2,3.7,0.327,1.1,2.6,0.443,0.471,1
26.0,LAL,PG,58.0,6.0,21.0,2.3,5.3,0.436,0.8,1.3,0.5,2.4,2.9,2.8,1.1,0.3,1.3,1.9,6.4,2021,0.9,2.4,0.401,1.3,2.9,0.464,0.526,0
19.0,NOP,PG,54.0,0.0,16.7,2.4,6.2,0.386,0.8,0.9,0.2,1.1,1.3,2.3,0.7,0.2,0.6,1.6,6.4,2021,0.7,2.2,0.333,1.7,4.0,0.415,0.445,1
25.0,BRK,SF,58.0,7.0,18.1,2.2,6.1,0.365,0.6,0.7,0.5,1.7,2.2,1.2,0.6,0.1,0.7,1.7,6.4,2021,1.3,4.1,0.314,0.9,2.0,0.47,0.471,1
20.0,WAS,SF,54.0,32.0,23.3,2.4,5.8,0.417,0.5,0.8,0.4,4.4,4.9,1.2,0.6,0.3,0.6,2.6,6.3,2021,1.0,3.1,0.315,1.4,2.7,0.535,0.502,0
24.0,MEM,PG,70.0,9.0,17.5,2.5,5.9,0.431,0.6,0.6,0.3,1.7,2.0,3.7,0.9,0.1,0.7,0.4,6.3,2021,0.6,2.0,0.321,1.9,3.9,0.487,0.485,1
26.0,ORL,PG,4.0,1.0,19.8,2.3,6.0,0.375,1.3,1.8,0.8,2.3,3.0,3.0,0.0,0.0,1.3,1.8,6.3,2021,0.5,1.3,0.4,1.8,4.8,0.368,0.417,0
23.0,SAC,C,36.0,6.0,13.6,2.5,5.0,0.508,0.9,1.2,0.9,2.3,3.1,0.8,0.4,0.5,0.8,1.6,6.3,2021,0.4,1.0,0.351,2.2,3.9,0.549,0.545,0
34.0,TOR,C,53.0,31.0,18.5,2.5,5.7,0.441,0.5,0.8,1.6,3.5,5.2,0.9,0.3,0.4,0.9,2.2,6.1,2021,0.5,1.9,0.262,2.0,3.8,0.532,0.485,0
29.0,DEN,PG,65.0,19.0,21.9,1.8,4.8,0.381,1.2,1.4,0.3,1.7,2.1,3.6,1.2,0.2,1.1,2.0,6.1,2021,1.2,3.3,0.352,0.7,1.5,0.444,0.502,1
24.0,ORL,PF,7.0,0.0,14.4,1.9,4.0,0.464,1.7,1.9,0.9,1.1,2.0,0.7,0.4,0.4,0.3,1.1,6.1,2021,0.7,2.1,0.333,1.1,1.9,0.615,0.554,1
21.0,OKC,SF,19.0,0.0,16.8,2.3,4.6,0.5,1.5,2.2,1.1,2.3,3.4,1.3,0.7,0.3,0.9,1.0,6.1,2021,0.0,0.6,0.0,2.3,4.1,0.571,0.5,0
24.0,MIA,SF,39.0,0.0,13.0,2.2,4.8,0.455,0.4,0.6,0.1,0.9,1.1,0.6,0.3,0.1,0.2,1.1,6.1,2021,1.3,3.8,0.338,0.9,1.0,0.897,0.588,0
25.0,PHI,SG,8.0,2.0,15.4,2.4,6.0,0.396,0.3,0.8,0.1,0.8,0.9,1.6,0.1,0.4,0.1,0.9,6.0,2021,1.0,3.3,0.308,1.4,2.8,0.5,0.479,0
24.0,CLE,PF,63.0,19.0,19.2,2.1,4.9,0.431,0.5,0.6,0.6,2.8,3.4,1.2,0.6,0.3,0.5,1.2,6.0,2021,1.2,3.4,0.366,0.9,1.6,0.571,0.556,0
29.0,DAL,C,58.0,19.0,16.7,2.1,3.3,0.619,1.7,2.1,1.4,2.7,4.0,1.1,0.6,0.5,0.7,2.3,5.9,2021,0.1,0.4,0.238,2.0,3.0,0.665,0.631,1
23.0,SAS,C,54.0,3.0,14.0,2.1,3.8,0.566,1.4,2.0,1.4,3.1,4.5,0.8,0.3,0.9,0.8,1.6,5.8,2021,0.0,0.0,1.0,2.1,3.8,0.562,0.571,0
26.0,TOR,SF,51.0,12.0,19.1,2.3,4.5,0.513,0.9,1.3,0.6,2.2,2.9,2.1,1.0,0.4,1.4,1.7,5.7,2021,0.3,1.0,0.264,2.0,3.4,0.589,0.544,0
29.0,DET,SG,16.0,2.0,12.1,2.3,4.4,0.529,0.4,0.5,0.5,0.9,1.4,1.0,0.5,0.1,0.4,0.8,5.7,2021,0.7,1.5,0.458,1.6,2.9,0.565,0.607,0
22.0,MIL,SF,30.0,2.0,9.1,2.1,4.5,0.459,0.6,0.8,0.3,1.7,2.0,0.2,0.5,0.2,0.8,0.7,5.7,2021,0.9,2.1,0.452,1.1,2.4,0.466,0.563,0
27.0,GSW,SG,53.0,16.0,20.9,2.3,3.9,0.579,0.4,0.6,0.5,3.9,4.4,2.8,0.8,0.5,1.2,2.1,5.7,2021,0.7,1.7,0.402,1.6,2.2,0.718,0.667,0
27.0,2TM,PG,10.0,0.0,13.6,2.0,5.7,0.351,0.7,0.9,0.5,1.4,1.9,2.2,0.7,0.3,0.3,1.1,5.6,2021,0.9,2.8,0.321,1.1,2.9,0.379,0.43,1
23.0,TOR,PF,20.0,2.0,19.6,2.2,4.2,0.524,1.2,1.7,2.1,2.8,4.9,0.5,0.7,1.0,0.6,2.2,5.6,2021,0.0,0.0,0.0,2.2,4.2,0.524,0.524,0
